id	lemma	part_of_speech	cefr_level	cefr_basis	cefr_source_id	frequency_band	frequency_basis	frequency_source_id	frequency_rank	provenance_ids	spelling_variants	status
master-upgrade-verb	upgrade	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3286	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-upset-verb	upset	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2075	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-urban-adjective	urban	adjective	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1968	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-urge-verb	urge	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1836	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-user-noun	user	noun	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1165	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-utility-noun	utility	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2949	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-utter-verb	utter	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4280	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-utterly-adverb	utterly	adverb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4259	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vaccine-noun	vaccine	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3680	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-valid-adjective	valid	adjective	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3144	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-value-verb	value	verb	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	392	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vanish-verb	vanish	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3887	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-variation-noun	variation	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2069	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
v85	vary	verb	B2	editorial-estimate		very-common	source-backed-rank	ngsl-gr-1.0	1409	cefrj-1.5,ngsl-gr-1.0,oewn-2025,vocabulary-core-2026-08		validated
master-venture-noun	venture	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2429	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-venue-noun	venue	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3358	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-verbal-adjective	verbal	adjective	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3723	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-verse-noun	verse	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3681	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-verse-verb	verse	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3681	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-version-noun	version	noun	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1031	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-versus-preposition	versus	preposition	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2532	cefrj-1.5,ngsl-gr-1.0		validated
master-very-adjective	very	adjective	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	113	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-veteran-noun	veteran	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2724	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-viewer-noun	viewer	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3271	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-violate-verb	violate	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3374	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-virtually-adverb	virtually	adverb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2122	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-virtue-noun	virtue	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3065	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-vital-adjective	vital	adjective	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2173	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vitamin-noun	vitamin	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4103	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-volunteer-noun	volunteer	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2012	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-voter-noun	voter	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1802	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-vow-noun	vow	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4558	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wage-noun	wage	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1807	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-waist-noun	waist	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4601	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wait-noun	wait	noun	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	453	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-want-noun	want	noun	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	126	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-water-verb	water	verb	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	372	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-weaken-verb	weaken	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3864	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wealthy-adjective	wealthy	adjective	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2476	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-weave-noun	weave	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3836	cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-wed-verb	wed	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1615	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-weed-noun	weed	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4019	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-welcome-noun	welcome	noun	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1039	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-welfare-noun	welfare	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2136	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-western-adjective	western	adjective	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2202	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wheat-noun	wheat	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3646	bsl-1.2,cefrj-1.5,nawl-1.2,ngsl-gr-1.0,oewn-2025		validated
master-whereas-conjunction	whereas	conjunction	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1422	cefrj-1.5,ngsl-gr-1.0		validated
master-whichever-pronoun	whichever	pronoun	B2	source-backed	cefrj-1.5	less-common	editorial-band			cefrj-1.5,nawl-1.2		validated
master-whip-verb	whip	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3859	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-whisper-verb	whisper	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2645	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-whistle-verb	whistle	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4003	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-widen-verb	widen	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3981	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-widow-noun	widow	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3661	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-width-noun	width	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4870	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-will-noun	will	noun	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	78	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-win-noun	win	noun	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	427	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wind-verb	wind	verb	B2	source-backed	cefrj-1.5	very-common	source-backed-rank	ngsl-gr-1.0	1063	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wipe-verb	wipe	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2820	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wire-verb	wire	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2088	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wit-noun	wit	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4471	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-withdraw-verb	withdraw	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2213	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-withdrawal-noun	withdrawal	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	3199	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-witness-noun	witness	noun	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1692	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-worldwide-adjective	worldwide	adjective	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2895	bsl-1.2,cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-worm-noun	worm	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4215	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-worsen-verb	worsen	verb	B2	source-backed	cefrj-1.5	less-common	editorial-band			bsl-1.2,cefrj-1.5,oewn-2025		validated
master-worship-noun	worship	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3783	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wound-verb	wound	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	2225	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-wreck-noun	wreck	noun	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	4578	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-yell-verb	yell	verb	B2	source-backed	cefrj-1.5	less-common	source-backed-rank	ngsl-gr-1.0	3700	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-yield-verb	yield	verb	B2	source-backed	cefrj-1.5	common	source-backed-rank	ngsl-gr-1.0	1783	cefrj-1.5,ngsl-gr-1.0,oewn-2025		validated
master-aboard-preposition	aboard	preposition	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4310	ngsl-gr-1.0,octanove-c1c2-1.0		validated
master-abound-verb	abound	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-absolute-noun	absolute	noun	C1	source-backed	octanove-c1c2-1.0	common	source-backed-rank	ngsl-gr-1.0	2448	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-abstraction-noun	abstraction	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-accustomed-adjective	accustomed	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-acidic-adjective	acidic	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			nawl-1.2,octanove-c1c2-1.0,oewn-2025		validated
master-acoustic-adjective	acoustic	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-acoustically-adverb	acoustically	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-acoustics-noun	acoustics	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-acre-noun	acre	noun	C1	source-backed	octanove-c1c2-1.0	common	source-backed-rank	ngsl-gr-1.0	3282	bsl-1.2,ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-acutely-adverb	acutely	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-adjoin-verb	adjoin	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-adjustable-adjective	adjustable	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-adrenaline-noun	adrenaline	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-advantageous-adjective	advantageous	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-adversary-noun	adversary	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-advisory-adjective	advisory	adjective	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4813	bsl-1.2,ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-aesthetic-adjective	aesthetic	adjective	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4424	nawl-1.2,ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-aesthetically-adverb	aesthetically	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-agonize-verb	agonize	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-agreeable-adjective	agreeable	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-aimless-adjective	aimless	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-aimlessly-adverb	aimlessly	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-alienate-verb	alienate	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-align-verb	align	verb	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4712	bsl-1.2,ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-alignment-noun	alignment	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-allege-verb	allege	verb	C1	source-backed	octanove-c1c2-1.0	common	source-backed-rank	ngsl-gr-1.0	2612	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-alleviate-verb	alleviate	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-altruism-noun	altruism	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-altruistic-adjective	altruistic	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-amateur-adjective	amateur	adjective	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4067	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-amateur-noun	amateur	noun	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4067	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
v86	ambiguous	adjective	C1	editorial-estimate		advanced	editorial-band			cefrj-1.5,oewn-2025,vocabulary-core-2026-08		validated
master-amid-preposition	amid	preposition	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4120	bsl-1.2,ngsl-gr-1.0,octanove-c1c2-1.0		validated
master-amplification-noun	amplification	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-amply-adverb	amply	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-anchor-verb	anchor	verb	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4170	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-angle-verb	angle	verb	C1	source-backed	octanove-c1c2-1.0	common	source-backed-rank	ngsl-gr-1.0	2388	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-animatedly-adverb	animatedly	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-anthropologist-noun	anthropologist	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-anthropology-noun	anthropology	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			nawl-1.2,octanove-c1c2-1.0,oewn-2025		validated
master-anticlimactic-adjective	anticlimactic	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-antiquated-adjective	antiquated	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-antiquity-noun	antiquity	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			nawl-1.2,octanove-c1c2-1.0,oewn-2025		validated
master-appalling-adjective	appalling	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-appallingly-adverb	appallingly	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-appliance-noun	appliance	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			bsl-1.2,octanove-c1c2-1.0,oewn-2025		validated
master-apprehensive-adjective	apprehensive	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-apprentice-noun	apprentice	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-apprentice-verb	apprentice	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-apprenticeship-noun	apprenticeship	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-apt-adjective	apt	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-aquarium-noun	aquarium	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-artistically-adverb	artistically	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-assertion-noun	assertion	noun	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4800	bsl-1.2,ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-astray-adverb	astray	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-atmospheric-adjective	atmospheric	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-avid-adjective	avid	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-awe-verb	awe	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-bald-verb	bald	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-baldly-adverb	baldly	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-batter-noun	batter	noun	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4391	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-batter-verb	batter	verb	C1	source-backed	octanove-c1c2-1.0	less-common	source-backed-rank	ngsl-gr-1.0	4391	ngsl-gr-1.0,octanove-c1c2-1.0,oewn-2025		validated
master-battered-adjective	battered	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-bearded-adjective	bearded	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-beforehand-adverb	beforehand	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-beguiling-adjective	beguiling	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-believably-adverb	believably	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-benign-adjective	benign	adjective	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-benignly-adverb	benignly	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-bequeath-verb	bequeath	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-billiards-noun	billiards	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-blankness-noun	blankness	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-bliss-noun	bliss	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-blister-noun	blister	noun	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-blister-verb	blister	verb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
master-blithely-adverb	blithely	adverb	C1	source-backed	octanove-c1c2-1.0	advanced	editorial-band			octanove-c1c2-1.0,oewn-2025		validated
